id,jogo_id,zona_baliza_id,zona_baliza_nome,distancia_remate_m,velocidade_remate_kmh,tipo_remate,posicao_ofensiva,minuto_jogo,fase_jogo,tempo_desde_ultima_defesa_s,resultado,diferenca_golos_momento,inferioridade_numerica
519,10,4,Média Esquerda,10.2,89.0,Contra-ataque,Pivot,32,2ºT,16,Defesa,5,False
520,10,9,Inferior Direita,7.3,106.4,Penetração,Lateral Direito,7,1ºT,34,Defesa,2,False
521,10,3,Superior Direita,6.2,95.9,Penetração,Pivot,55,2ºT,127,Defesa,4,False
522,10,5,Média Centro,6.1,99.0,Rectaguarda,Pivot,20,1ºT,27,Golo,-5,True
523,10,3,Superior Direita,7.0,93.4,7 metros,Extremo Direito,11,1ºT,15,Defesa,-5,False
524,10,9,Inferior Direita,9.2,113.4,Rectaguarda,Pivot,57,2ºT,33,Defesa,4,False
525,10,3,Superior Direita,7.0,91.7,7 metros,Pivot,5,1ºT,84,Golo,-2,False
526,10,6,Média Direita,9.7,100.0,Contra-ataque,Lateral Direito,43,2ºT,170,Defesa,-5,False
527,10,7,Inferior Esquerda,8.2,93.5,Contra-ataque,Pivot,6,1ºT,39,Defesa,2,False
528,10,6,Média Direita,8.2,113.2,Rectaguarda,Lateral Esquerdo,39,2ºT,27,Golo,2,False
529,10,4,Média Esquerda,9.0,103.8,Suspensão,Extremo Esquerdo,48,2ºT,24,Defesa,1,False
530,10,3,Superior Direita,8.1,103.5,Rectaguarda,Pivot,14,1ºT,52,Golo,2,False
531,10,2,Superior Centro,6.8,91.9,Rectaguarda,Extremo Esquerdo,27,1ºT,145,Golo,4,False
532,10,3,Superior Direita,10.7,109.6,Contra-ataque,Central,58,2ºT,36,Golo,-4,False
533,10,6,Média Direita,7.0,88.5,7 metros,Pivot,38,2ºT,68,Golo,-1,False
534,10,3,Superior Direita,6.0,112.0,Apoio,Central,52,2ºT,97,Golo,-2,False
535,10,3,Superior Direita,8.8,112.5,Rectaguarda,Lateral Esquerdo,10,1ºT,10,Golo,-3,False
536,10,9,Inferior Direita,8.1,105.5,Rectaguarda,Lateral Direito,41,2ºT,145,Golo,-4,False
537,10,8,Inferior Centro,8.9,113.8,Rectaguarda,Lateral Direito,58,2ºT,129,Golo,-5,False
538,10,3,Superior Direita,7.6,107.8,Rectaguarda,Pivot,19,1ºT,14,Golo,-4,False
539,10,8,Inferior Centro,8.5,93.3,Contra-ataque,Lateral Direito,51,2ºT,92,Defesa,-1,False
540,10,7,Inferior Esquerda,7.0,111.4,Suspensão,Extremo Direito,34,2ºT,6,Defesa,-4,False
541,10,7,Inferior Esquerda,10.1,95.9,Contra-ataque,Lateral Esquerdo,20,1ºT,8,Golo,1,True
542,10,8,Inferior Centro,9.5,93.7,Apoio,Lateral Direito,53,2ºT,97,Defesa,1,False
543,11,8,Inferior Centro,9.2,102.1,Penetração,Lateral Esquerdo,35,2ºT,38,Golo,-5,False
544,11,9,Inferior Direita,7.0,85.9,7 metros,Extremo Direito,37,2ºT,37,Golo,0,False
545,11,9,Inferior Direita,6.6,113.4,Apoio,Lateral Esquerdo,5,1ºT,66,Golo,5,False
546,11,7,Inferior Esquerda,7.5,102.0,Penetração,Lateral Esquerdo,57,2ºT,95,Golo,-4,False
547,11,2,Superior Centro,8.4,101.8,Apoio,Lateral Esquerdo,59,2ºT,53,Defesa,-5,False
548,11,7,Inferior Esquerda,8.6,109.2,Penetração,Central,34,2ºT,174,Golo,-5,False
549,11,6,Média Direita,7.7,109.4,Suspensão,Extremo Direito,45,2ºT,41,Golo,0,False
550,11,7,Inferior Esquerda,8.5,98.0,Penetração,Lateral Esquerdo,24,1ºT,107,Golo,4,False
551,11,5,Média Centro,6.8,91.3,Penetração,Central,42,2ºT,152,Golo,-4,False
552,11,5,Média Centro,8.5,109.4,Suspensão,Extremo Esquerdo,44,2ºT,74,Golo,1,False
553,11,2,Superior Centro,7.3,102.5,Apoio,Pivot,36,2ºT,77,Defesa,1,True
554,11,8,Inferior Centro,9.1,116.0,Suspensão,Extremo Direito,49,2ºT,38,Defesa,1,True
555,11,3,Superior Direita,10.6,105.4,Contra-ataque,Pivot,22,1ºT,146,Golo,1,False
556,11,5,Média Centro,7.0,93.4,7 metros,Lateral Direito,21,1ºT,145,Defesa,-2,False
557,11,3,Superior Direita,8.6,88.9,Apoio,Central,24,1ºT,128,Golo,0,False
558,11,2,Superior Centro,8.8,108.0,Apoio,Pivot,58,2ºT,151,Golo,0,False
559,11,8,Inferior Centro,9.3,91.0,Suspensão,Extremo Esquerdo,58,2ºT,169,Golo,-5,False
560,11,3,Superior Direita,8.9,95.5,Suspensão,Extremo Esquerdo,60,2ºT,95,Golo,-4,False
561,11,7,Inferior Esquerda,6.1,110.5,Penetração,Lateral Esquerdo,41,2ºT,137,Defesa,-3,True
562,11,5,Média Centro,8.1,96.0,Apoio,Central,39,2ºT,107,Defesa,1,False
563,11,6,Média Direita,6.7,116.9,Suspensão,Lateral Esquerdo,43,2ºT,135,Golo,-4,False
564,11,3,Superior Direita,6.3,117.0,Apoio,Central,49,2ºT,91,Golo,-5,False
565,11,5,Média Centro,8.8,116.6,Penetração,Central,36,2ºT,82,Defesa,-1,False
566,11,1,Superior Esquerda,7.7,110.6,Penetração,Lateral Esquerdo,12,1ºT,30,Defesa,5,False
567,11,5,Média Centro,9.6,94.7,Penetração,Central,2,1ºT,77,Golo,2,False
568,11,2,Superior Centro,8.7,101.5,Penetração,Extremo Direito,32,2ºT,130,Golo,1,False
569,11,2,Superior Centro,7.0,115.1,7 metros,Extremo Direito,32,2ºT,90,Golo,4,False
570,11,7,Inferior Esquerda,8.2,89.1,Penetração,Lateral Esquerdo,38,2ºT,43,Golo,-4,False
571,11,2,Superior Centro,7.2,111.1,Apoio,Lateral Direito,26,1ºT,19,Defesa,2,False
572,11,4,Média Esquerda,7.0,90.1,7 metros,Extremo Esquerdo,9,1ºT,16,Defesa,-5,False
573,11,8,Inferior Centro,9.4,98.4,Penetração,Lateral Esquerdo,7,1ºT,175,Golo,-1,False
574,11,4,Média Esquerda,7.1,96.4,Suspensão,Pivot,38,2ºT,146,Golo,1,False
575,11,3,Superior Direita,6.7,88.4,Penetração,Extremo Esquerdo,40,2ºT,105,Golo,-3,False
576,11,7,Inferior Esquerda,8.0,103.2,Apoio,Extremo Direito,5,1ºT,142,Defesa,5,False
577,11,5,Média Centro,9.5,87.5,Apoio,Central,5,1ºT,147,Defesa,4,False
578,11,9,Inferior Direita,9.8,110.4,Rectaguarda,Lateral Esquerdo,31,2ºT,143,Golo,-5,True
579,11,1,Superior Esquerda,6.4,87.8,Suspensão,Central,16,1ºT,144,Golo,-4,False
580,11,5,Média Centro,7.0,110.1,7 metros,Extremo Esquerdo,45,2ºT,59,Golo,5,False
581,11,3,Superior Direita,7.2,108.1,Penetração,Central,35,2ºT,175,Defesa,5,False
582,11,4,Média Esquerda,8.7,109.1,Penetração,Lateral Esquerdo,31,2ºT,180,Defesa,0,False
583,11,1,Superior Esquerda,9.5,102.4,Penetração,Extremo Esquerdo,18,1ºT,95,Defesa,-5,False
584,11,9,Inferior Direita,7.9,96.7,Rectaguarda,Lateral Direito,14,1ºT,141,Defesa,-2,False
585,11,2,Superior Centro,8.2,103.3,Suspensão,Extremo Direito,42,2ºT,110,Golo,0,False
586,11,2,Superior Centro,10.1,115.4,Contra-ataque,Central,34,2ºT,161,Defesa,-2,False
587,11,4,Média Esquerda,9.1,109.5,Penetração,Lateral Esquerdo,2,1ºT,95,Defesa,-4,False
588,11,7,Inferior Esquerda,7.3,109.6,Penetração,Lateral Direito,46,2ºT,45,Defesa,4,False
589,11,6,Média Direita,9.5,113.4,Rectaguarda,Lateral Esquerdo,2,1ºT,165,Defesa,-4,False
590,11,5,Média Centro,9.5,107.9,Apoio,Extremo Esquerdo,22,1ºT,163,Defesa,0,False
591,11,3,Superior Direita,8.0,85.2,Suspensão,Lateral Direito,35,2ºT,94,Golo,2,False
592,11,3,Superior Direita,9.2,88.9,Rectaguarda,Lateral Direito,10,1ºT,152,Golo,2,False
593,11,9,Inferior Direita,7.0,107.1,7 metros,Central,56,2ºT,56,Golo,-1,False
594,11,4,Média Esquerda,7.0,99.4,7 metros,Lateral Esquerdo,53,2ºT,141,Golo,-5,True
595,11,2,Superior Centro,9.1,89.0,Suspensão,Extremo Direito,11,1ºT,178,Golo,-2,False
596,12,2,Superior Centro,6.7,96.2,Suspensão,Extremo Esquerdo,30,1ºT,27,Golo,-2,False
597,12,2,Superior Centro,6.3,103.6,Penetração,Pivot,50,2ºT,175,Defesa,-5,True
598,12,8,Inferior Centro,7.0,87.1,7 metros,Lateral Esquerdo,5,1ºT,45,Golo,-3,False
599,12,2,Superior Centro,7.9,107.7,Penetração,Pivot,28,1ºT,77,Golo,4,False
600,12,3,Superior Direita,9.1,93.7,Apoio,Pivot,12,1ºT,107,Golo,-1,False
601,12,7,Inferior Esquerda,6.8,87.2,Rectaguarda,Lateral Direito,34,2ºT,24,Golo,2,True
602,12,6,Média Direita,7.2,89.6,Rectaguarda,Lateral Esquerdo,16,1ºT,153,Defesa,1,False
603,12,1,Superior Esquerda,7.0,101.1,7 metros,Lateral Direito,19,1ºT,15,Golo,4,False
604,12,3,Superior Direita,9.4,109.8,Rectaguarda,Lateral Esquerdo,26,1ºT,65,Golo,2,False
605,12,6,Média Direita,9.1,98.4,Contra-ataque,Central,38,2ºT,106,Defesa,-5,False
606,12,7,Inferior Esquerda,9.2,108.9,Rectaguarda,Central,48,2ºT,98,Defesa,-3,False
607,12,2,Superior Centro,7.9,112.5,Apoio,Extremo Esquerdo,16,1ºT,125,Defesa,-1,False
608,12,9,Inferior Direita,7.9,93.1,Suspensão,Lateral Direito,34,2ºT,40,Golo,-2,False
609,12,1,Superior Esquerda,7.1,114.0,Apoio,Extremo Esquerdo,41,2ºT,117,Defesa,5,False
610,12,6,Média Direita,7.2,85.1,Apoio,Lateral Esquerdo,51,2ºT,40,Defesa,0,False
611,12,6,Média Direita,6.0,99.0,Penetração,Lateral Direito,57,2ºT,24,Golo,-4,False
612,12,2,Superior Centro,10.0,116.1,Contra-ataque,Pivot,42,2ºT,37,Defesa,1,False
613,12,4,Média Esquerda,8.4,95.9,Contra-ataque,Extremo Direito,28,1ºT,179,Defesa,4,False
614,12,5,Média Centro,10.2,114.8,Contra-ataque,Central,52,2ºT,153,Golo,-1,False
615,12,5,Média Centro,7.5,97.3,Rectaguarda,Extremo Direito,35,2ºT,14,Defesa,2,False
616,12,2,Superior Centro,10.0,109.4,Apoio,Central,50,2ºT,6,Golo,5,False
617,12,3,Superior Direita,8.6,109.2,Suspensão,Central,33,2ºT,95,Golo,3,False
618,12,8,Inferior Centro,7.8,106.1,Rectaguarda,Lateral Esquerdo,50,2ºT,17,Golo,0,False
619,12,6,Média Direita,7.7,115.9,Suspensão,Lateral Direito,39,2ºT,135,Golo,2,False
620,12,6,Média Direita,9.7,104.8,Apoio,Extremo Esquerdo,59,2ºT,10,Defesa,-4,False
621,12,6,Média Direita,9.4,115.4,Contra-ataque,Lateral Direito,37,2ºT,58,Golo,2,False
622,12,3,Superior Direita,7.6,85.4,Suspensão,Lateral Esquerdo,8,1ºT,101,Golo,-1,False
623,12,5,Média Centro,10.9,94.7,Contra-ataque,Lateral Direito,3,1ºT,39,Golo,3,False
624,12,6,Média Direita,8.4,117.3,Contra-ataque,Extremo Direito,44,2ºT,141,Defesa,-3,False
625,12,7,Inferior Esquerda,7.0,92.2,7 metros,Lateral Esquerdo,22,1ºT,147,Defesa,-5,False
626,12,9,Inferior Direita,8.4,107.5,Suspensão,Central,37,2ºT,12,Defesa,4,False
627,12,7,Inferior Esquerda,8.8,86.4,Suspensão,Central,55,2ºT,81,Golo,-2,True
628,12,5,Média Centro,8.8,88.5,Suspensão,Lateral Direito,53,2ºT,98,Golo,-5,False
629,12,9,Inferior Direita,9.3,107.5,Suspensão,Central,2,1ºT,161,Golo,2,False
630,12,6,Média Direita,10.9,85.4,Contra-ataque,Pivot,21,1ºT,87,Golo,2,True
631,12,2,Superior Centro,8.4,103.1,Apoio,Lateral Esquerdo,24,1ºT,173,Defesa,0,False
632,12,9,Inferior Direita,9.1,108.7,Penetração,Pivot,30,1ºT,129,Defesa,-5,False
633,12,8,Inferior Centro,8.9,96.0,Penetração,Lateral Esquerdo,41,2ºT,173,Golo,-1,True
634,12,5,Média Centro,6.9,112.0,Apoio,Lateral Direito,38,2ºT,122,Defesa,1,False
635,12,4,Média Esquerda,7.3,105.1,Rectaguarda,Pivot,37,2ºT,114,Defesa,-4,False
636,12,4,Média Esquerda,7.0,95.6,7 metros,Pivot,22,1ºT,104,Golo,1,False
637,12,6,Média Direita,7.9,117.1,Suspensão,Extremo Direito,53,2ºT,49,Golo,-5,True
638,12,4,Média Esquerda,9.1,115.3,Rectaguarda,Pivot,49,2ºT,137,Defesa,0,False
639,12,9,Inferior Direita,8.0,96.6,Apoio,Extremo Direito,55,2ºT,142,Golo,-4,False
640,12,2,Superior Centro,7.9,104.8,Apoio,Central,33,2ºT,22,Golo,-2,False
641,12,4,Média Esquerda,7.0,94.2,7 metros,Extremo Esquerdo,46,2ºT,43,Golo,-3,False
642,12,2,Superior Centro,7.8,97.0,Rectaguarda,Lateral Direito,14,1ºT,158,Golo,-2,False
643,12,9,Inferior Direita,8.1,100.1,Apoio,Central,48,2ºT,137,Golo,3,False
644,12,4,Média Esquerda,7.3,86.2,Rectaguarda,Central,57,2ºT,151,Golo,1,False
645,12,3,Superior Direita,8.5,96.1,Contra-ataque,Central,21,1ºT,160,Defesa,2,False
646,12,3,Superior Direita,8.5,100.8,Contra-ataque,Lateral Esquerdo,24,1ºT,27,Golo,3,False
647,12,4,Média Esquerda,9.4,102.6,Suspensão,Extremo Esquerdo,22,1ºT,160,Golo,-1,False
648,12,7,Inferior Esquerda,6.8,105.0,Suspensão,Extremo Direito,50,2ºT,41,Golo,3,False
649,12,5,Média Centro,7.0,98.4,7 metros,Extremo Direito,14,1ºT,171,Golo,-1,False
650,12,2,Superior Centro,6.2,117.8,Penetração,Pivot,32,2ºT,146,Defesa,1,False
651,13,7,Inferior Esquerda,6.8,116.8,Rectaguarda,Lateral Direito,57,2ºT,89,Golo,2,False
652,13,2,Superior Centro,7.0,114.6,7 metros,Lateral Direito,35,2ºT,36,Defesa,-4,False
653,13,2,Superior Centro,8.8,86.7,Penetração,Pivot,10,1ºT,135,Defesa,5,False
654,13,8,Inferior Centro,8.4,103.0,Penetração,Extremo Esquerdo,39,2ºT,171,Defesa,-4,False
655,13,4,Média Esquerda,7.0,103.2,7 metros,Lateral Direito,34,2ºT,132,Golo,3,False
656,13,9,Inferior Direita,7.6,105.6,Penetração,Pivot,7,1ºT,179,Golo,1,False
657,13,5,Média Centro,7.0,89.5,7 metros,Lateral Direito,46,2ºT,136,Defesa,5,False
658,13,2,Superior Centro,9.5,105.5,Contra-ataque,Extremo Esquerdo,16,1ºT,52,Golo,1,False
659,13,7,Inferior Esquerda,7.0,86.2,7 metros,Central,25,1ºT,42,Golo,-3,False
660,13,4,Média Esquerda,7.0,102.3,Apoio,Extremo Direito,32,2ºT,116,Golo,-5,False
661,13,2,Superior Centro,7.7,101.1,Apoio,Central,38,2ºT,163,Defesa,-5,True
662,13,4,Média Esquerda,10.8,92.5,Contra-ataque,Extremo Esquerdo,54,2ºT,53,Defesa,1,False
663,13,6,Média Direita,8.4,102.1,Penetração,Pivot,7,1ºT,174,Defesa,-2,False
664,13,8,Inferior Centro,7.0,106.1,7 metros,Extremo Direito,52,2ºT,32,Golo,5,False
665,13,4,Média Esquerda,7.0,114.1,7 metros,Extremo Direito,28,1ºT,70,Golo,4,False
666,13,6,Média Direita,7.5,102.3,Apoio,Extremo Direito,49,2ºT,95,Golo,4,False
667,13,5,Média Centro,8.1,108.6,Rectaguarda,Lateral Esquerdo,46,2ºT,122,Golo,-1,False
668,13,9,Inferior Direita,10.9,105.7,Contra-ataque,Extremo Esquerdo,16,1ºT,140,Defesa,-3,False
669,13,3,Superior Direita,7.5,111.4,Rectaguarda,Pivot,38,2ºT,145,Golo,-5,False
670,13,6,Média Direita,9.5,108.8,Contra-ataque,Lateral Esquerdo,46,2ºT,55,Defesa,-1,False
671,13,6,Média Direita,9.1,92.1,Penetração,Extremo Esquerdo,4,1ºT,170,Defesa,4,False
672,13,5,Média Centro,9.6,108.0,Contra-ataque,Extremo Direito,1,1ºT,116,Golo,4,False
673,13,1,Superior Esquerda,7.0,98.7,7 metros,Extremo Esquerdo,7,1ºT,96,Golo,0,False
674,13,2,Superior Centro,8.3,99.1,Contra-ataque,Lateral Esquerdo,39,2ºT,105,Golo,0,False
675,13,1,Superior Esquerda,9.0,91.3,Rectaguarda,Extremo Direito,50,2ºT,26,Golo,-2,False
676,13,1,Superior Esquerda,7.2,105.9,Suspensão,Lateral Esquerdo,26,1ºT,164,Golo,-3,False
677,13,8,Inferior Centro,7.0,92.7,7 metros,Extremo Direito,42,2ºT,70,Defesa,-3,False
678,13,6,Média Direita,8.1,94.7,Apoio,Lateral Direito,20,1ºT,44,Defesa,-4,False
679,13,9,Inferior Direita,8.7,91.6,Suspensão,Lateral Esquerdo,37,2ºT,41,Defesa,-4,False
680,13,6,Média Direita,9.9,109.1,Penetração,Central,35,2ºT,133,Defesa,1,False
681,13,4,Média Esquerda,10.9,91.6,Contra-ataque,Extremo Esquerdo,24,1ºT,166,Golo,-5,False
682,13,9,Inferior Direita,8.9,108.1,Penetração,Lateral Esquerdo,60,2ºT,76,Golo,3,True
683,13,4,Média Esquerda,9.1,90.5,Suspensão,Extremo Esquerdo,59,2ºT,180,Golo,-5,False
684,13,4,Média Esquerda,7.0,93.9,7 metros,Extremo Direito,44,2ºT,172,Defesa,-1,False
685,13,2,Superior Centro,9.5,112.5,Penetração,Extremo Esquerdo,9,1ºT,132,Defesa,-3,False
686,13,1,Superior Esquerda,6.9,96.6,Rectaguarda,Pivot,50,2ºT,130,Defesa,1,True
687,13,4,Média Esquerda,7.0,105.0,7 metros,Extremo Esquerdo,19,1ºT,154,Golo,-5,True
688,13,9,Inferior Direita,9.5,86.7,Rectaguarda,Extremo Direito,12,1ºT,31,Golo,-3,False
689,13,6,Média Direita,8.1,116.1,Apoio,Extremo Direito,36,2ºT,54,Golo,-2,False
690,13,2,Superior Centro,8.5,88.9,Contra-ataque,Central,32,2ºT,32,Defesa,0,True
691,13,1,Superior Esquerda,8.8,85.4,Rectaguarda,Lateral Esquerdo,37,2ºT,146,Golo,5,False
692,13,4,Média Esquerda,6.2,88.0,Suspensão,Central,40,2ºT,168,Defesa,-2,False
693,13,4,Média Esquerda,10.0,104.2,Suspensão,Lateral Esquerdo,14,1ºT,75,Defesa,4,False
694,13,6,Média Direita,7.5,100.7,Penetração,Extremo Esquerdo,43,2ºT,39,Defesa,4,False
695,13,2,Superior Centro,7.0,90.6,7 metros,Extremo Esquerdo,17,1ºT,15,Golo,-4,True
696,13,3,Superior Direita,6.6,109.5,Suspensão,Pivot,37,2ºT,86,Defesa,-3,False
697,13,1,Superior Esquerda,9.8,88.3,Contra-ataque,Extremo Esquerdo,1,1ºT,177,Golo,-1,False
698,13,1,Superior Esquerda,7.0,87.9,7 metros,Extremo Esquerdo,28,1ºT,126,Defesa,4,False
699,14,6,Média Direita,8.2,110.0,Penetração,Lateral Esquerdo,50,2ºT,51,Defesa,-3,True
700,14,6,Média Direita,6.5,90.4,Suspensão,Extremo Direito,20,1ºT,36,Golo,4,False
701,14,3,Superior Direita,7.6,85.0,Rectaguarda,Extremo Esquerdo,38,2ºT,66,Golo,5,False
702,14,4,Média Esquerda,9.0,106.6,Suspensão,Central,44,2ºT,17,Defesa,5,True
703,14,6,Média Direita,8.5,104.9,Contra-ataque,Extremo Direito,8,1ºT,138,Golo,4,False
704,14,7,Inferior Esquerda,6.3,108.4,Apoio,Lateral Direito,58,2ºT,100,Defesa,-3,False
705,14,8,Inferior Centro,7.6,108.6,Rectaguarda,Lateral Direito,44,2ºT,71,Defesa,-3,False
706,14,6,Média Direita,10.0,113.2,Contra-ataque,Lateral Direito,30,1ºT,131,Golo,-3,False
707,14,2,Superior Centro,8.4,95.2,Rectaguarda,Extremo Direito,29,1ºT,48,Defesa,-4,False
708,14,6,Média Direita,7.3,116.0,Suspensão,Lateral Esquerdo,43,2ºT,179,Defesa,2,False
709,14,5,Média Centro,6.6,111.1,Rectaguarda,Extremo Esquerdo,32,2ºT,103,Golo,5,False
710,14,3,Superior Direita,10.0,91.8,Penetração,Extremo Esquerdo,9,1ºT,84,Golo,-1,False
711,14,8,Inferior Centro,6.0,107.5,Penetração,Extremo Esquerdo,11,1ºT,103,Golo,-3,False
712,14,5,Média Centro,7.0,99.5,7 metros,Extremo Esquerdo,10,1ºT,145,Defesa,-5,False
713,14,2,Superior Centro,10.3,91.2,Contra-ataque,Lateral Esquerdo,17,1ºT,68,Golo,0,False
714,14,5,Média Centro,7.2,96.0,Rectaguarda,Central,46,2ºT,22,Golo,1,False
715,14,6,Média Direita,8.3,92.5,Apoio,Central,51,2ºT,119,Defesa,-4,False
716,14,2,Superior Centro,6.9,89.3,Rectaguarda,Central,42,2ºT,114,Defesa,1,False
717,14,1,Superior Esquerda,7.7,111.6,Apoio,Pivot,40,2ºT,22,Golo,1,False
718,14,2,Superior Centro,9.6,98.8,Contra-ataque,Central,26,1ºT,96,Golo,0,False
719,14,9,Inferior Direita,8.1,112.0,Apoio,Lateral Direito,33,2ºT,113,Defesa,-4,False
720,14,8,Inferior Centro,6.3,117.8,Penetração,Lateral Direito,51,2ºT,67,Golo,5,False
721,14,4,Média Esquerda,7.7,94.7,Apoio,Extremo Direito,45,2ºT,46,Defesa,0,False
722,14,2,Superior Centro,7.0,113.9,7 metros,Lateral Direito,58,2ºT,53,Golo,2,False
723,14,6,Média Direita,7.8,92.3,Rectaguarda,Central,7,1ºT,68,Golo,3,False
724,14,1,Superior Esquerda,7.4,117.2,Suspensão,Extremo Direito,46,2ºT,61,Golo,5,False
725,14,7,Inferior Esquerda,9.7,95.2,Penetração,Extremo Direito,20,1ºT,12,Golo,4,False
726,14,6,Média Direita,9.4,104.2,Penetração,Extremo Direito,13,1ºT,5,Golo,1,False
727,14,3,Superior Direita,7.2,94.7,Suspensão,Lateral Direito,9,1ºT,24,Golo,-2,False
728,14,8,Inferior Centro,9.0,102.0,Penetração,Lateral Direito,21,1ºT,51,Golo,1,True
729,14,1,Superior Esquerda,8.8,115.7,Rectaguarda,Central,6,1ºT,127,Defesa,0,False
730,14,7,Inferior Esquerda,8.2,100.0,Apoio,Extremo Esquerdo,15,1ºT,78,Golo,-4,False
731,14,9,Inferior Direita,10.9,100.5,Contra-ataque,Lateral Direito,22,1ºT,39,Golo,1,False
732,14,3,Superior Direita,7.2,107.5,Suspensão,Pivot,47,2ºT,143,Defesa,-5,False
733,14,8,Inferior Centro,6.6,105.9,Rectaguarda,Central,47,2ºT,40,Defesa,-3,False
734,14,4,Média Esquerda,7.0,108.0,7 metros,Lateral Esquerdo,20,1ºT,161,Golo,-4,False
735,14,4,Média Esquerda,9.4,113.6,Penetração,Extremo Direito,29,1ºT,89,Defesa,-2,False
736,14,3,Superior Direita,7.1,114.2,Apoio,Pivot,43,2ºT,18,Golo,5,False
737,14,8,Inferior Centro,6.4,101.6,Rectaguarda,Extremo Esquerdo,47,2ºT,85,Defesa,3,True
738,14,9,Inferior Direita,9.8,92.0,Contra-ataque,Extremo Direito,16,1ºT,138,Defesa,4,True
739,14,9,Inferior Direita,7.7,97.4,Suspensão,Lateral Esquerdo,2,1ºT,10,Golo,-2,False
740,14,2,Superior Centro,9.1,101.3,Suspensão,Lateral Direito,23,1ºT,163,Defesa,-1,False
741,14,9,Inferior Direita,6.6,114.4,Suspensão,Pivot,31,2ºT,118,Golo,-2,True
742,14,1,Superior Esquerda,9.9,85.4,Suspensão,Extremo Direito,23,1ºT,140,Defesa,5,False
743,14,3,Superior Direita,6.2,100.6,Apoio,Lateral Direito,6,1ºT,132,Golo,-3,False
744,14,6,Média Direita,7.0,108.7,7 metros,Lateral Esquerdo,8,1ºT,160,Defesa,-5,False
745,14,8,Inferior Centro,9.3,94.7,Apoio,Extremo Esquerdo,22,1ºT,161,Defesa,-4,False
746,14,4,Média Esquerda,9.6,101.8,Suspensão,Central,17,1ºT,147,Defesa,-2,False
747,14,7,Inferior Esquerda,7.6,117.9,Suspensão,Central,1,1ºT,70,Golo,4,False
748,14,8,Inferior Centro,10.8,97.4,Contra-ataque,Extremo Esquerdo,2,1ºT,21,Golo,2,False
749,14,2,Superior Centro,6.6,91.5,Apoio,Lateral Direito,33,2ºT,111,Defesa,2,False
750,14,3,Superior Direita,6.1,99.5,Penetração,Pivot,50,2ºT,55,Golo,-1,False
751,14,3,Superior Direita,7.7,115.2,Suspensão,Extremo Esquerdo,12,1ºT,93,Golo,-4,False
752,14,6,Média Direita,7.0,97.2,7 metros,Extremo Direito,50,2ºT,100,Golo,-3,True
753,14,3,Superior Direita,7.4,115.3,Suspensão,Extremo Direito,18,1ºT,45,Golo,-2,False
754,15,1,Superior Esquerda,9.6,113.0,Apoio,Lateral Esquerdo,57,2ºT,85,Golo,-5,False
755,15,3,Superior Direita,7.0,105.9,7 metros,Extremo Esquerdo,17,1ºT,31,Defesa,-1,False
756,15,8,Inferior Centro,7.0,108.7,7 metros,Extremo Direito,15,1ºT,16,Defesa,2,False
757,15,8,Inferior Centro,9.3,110.3,Suspensão,Extremo Esquerdo,42,2ºT,115,Golo,-3,False
758,15,9,Inferior Direita,6.7,98.7,Rectaguarda,Lateral Esquerdo,60,2ºT,178,Golo,0,False
759,15,1,Superior Esquerda,7.9,101.7,Suspensão,Extremo Direito,22,1ºT,9,Golo,-5,False
760,15,8,Inferior Centro,8.0,102.1,Rectaguarda,Lateral Direito,48,2ºT,160,Golo,0,False
761,15,8,Inferior Centro,6.5,102.0,Penetração,Lateral Direito,2,1ºT,175,Golo,-5,False
762,15,2,Superior Centro,9.5,109.0,Suspensão,Extremo Esquerdo,16,1ºT,35,Golo,3,False
763,15,5,Média Centro,9.4,106.4,Suspensão,Pivot,29,1ºT,10,Defesa,-4,False
764,15,4,Média Esquerda,9.9,87.7,Suspensão,Central,59,2ºT,168,Golo,4,False
765,15,7,Inferior Esquerda,6.3,98.8,Rectaguarda,Lateral Direito,25,1ºT,66,Defesa,-5,False
766,15,2,Superior Centro,9.9,105.0,Apoio,Central,26,1ºT,150,Defesa,-5,False
767,15,9,Inferior Direita,6.9,111.6,Penetração,Extremo Direito,7,1ºT,172,Golo,4,False
768,15,6,Média Direita,6.1,110.5,Penetração,Extremo Esquerdo,55,2ºT,93,Golo,3,False
769,15,4,Média Esquerda,9.4,97.6,Apoio,Lateral Esquerdo,17,1ºT,107,Defesa,0,True
770,15,7,Inferior Esquerda,7.0,100.1,7 metros,Pivot,39,2ºT,23,Defesa,-2,False
771,15,2,Superior Centro,8.8,106.7,Rectaguarda,Pivot,43,2ºT,68,Golo,2,False
772,15,8,Inferior Centro,7.0,89.7,7 metros,Central,35,2ºT,171,Golo,-3,False
773,15,9,Inferior Direita,6.4,97.1,Rectaguarda,Pivot,51,2ºT,47,Golo,-3,False
774,15,7,Inferior Esquerda,8.4,90.3,Rectaguarda,Central,41,2ºT,66,Golo,0,False
775,15,1,Superior Esquerda,9.4,113.8,Contra-ataque,Extremo Esquerdo,50,2ºT,82,Golo,1,True
776,15,9,Inferior Direita,8.8,103.4,Contra-ataque,Central,7,1ºT,125,Golo,-3,False
777,15,1,Superior Esquerda,10.8,92.3,Contra-ataque,Lateral Esquerdo,28,1ºT,91,Golo,-1,False
778,15,3,Superior Direita,7.7,95.6,Rectaguarda,Extremo Direito,41,2ºT,89,Golo,1,False
